2018-11-11 17:56:58,701 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:18,379 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:18,380 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:18,384 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:18.372973'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:18.372973')
2018-11-18 11:05:18,385 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:18,527 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:18,528 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:05:18,557 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:18.519606'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:18.519606')
2018-11-18 11:05:18,559 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:18,696 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:18,697 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:05:18,700 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:18.693849'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:18.693849')
2018-11-18 11:05:18,700 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:18,865 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:18,866 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:18,869 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:18.862964'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:18.862964')
2018-11-18 11:05:18,870 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:19,022 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:19,023 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:19,026 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:19.019703'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:19.019703')
2018-11-18 11:05:19,027 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:19,192 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:19,192 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:19,195 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:19.188967'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:19.188967')
2018-11-18 11:05:19,196 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:19,423 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:19,423 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:19,427 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:19.420154'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:19.420154')
2018-11-18 11:05:19,428 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:19,649 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:19,650 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:19,654 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:19.646612'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:19.646612')
2018-11-18 11:05:19,655 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:19,807 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:19,808 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:19,813 DEBUG (0.003) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:19.804299'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:19.804299')
2018-11-18 11:05:19,814 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:19,985 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:19,985 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:19,992 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:19.982635'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:19.982635')
2018-11-18 11:05:19,994 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:20,159 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:20,160 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:20,165 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:20.155969'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:20.155969')
2018-11-18 11:05:20,166 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:20,336 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:20,337 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:20,354 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:20.333652'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:20.333652')
2018-11-18 11:05:20,356 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:20,495 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:20,498 DEBUG (0.002) SELECT VERSION(); args=None
2018-11-18 11:05:20,500 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:20.492701'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:20.492701')
2018-11-18 11:05:20,501 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:20,675 DEBUG (0.001) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:20,675 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:20,678 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:20.668962'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:20.668962')
2018-11-18 11:05:20,680 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:20,852 DEBUG (0.013) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:20,853 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:05:20,861 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:20.832659'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:20.832659')
2018-11-18 11:05:20,863 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:21,010 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:21,010 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:21,013 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:21.004751'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:21.004751')
2018-11-18 11:05:21,014 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:36,127 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:36,128 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:36,140 DEBUG (0.010) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:36.124966'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:36.124966')
2018-11-18 11:05:36,143 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:36,296 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:36,297 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:36,301 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:36.293761'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:36.293761')
2018-11-18 11:05:36,303 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:36,469 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:36,470 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:36,472 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:36.467056'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:36.467056')
2018-11-18 11:05:36,476 DEBUG (0.003) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:05:36,589 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:05:36,589 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:05:36,594 DEBUG (0.003) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:05:36.586491'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:05:36.586491')
2018-11-18 11:05:36,595 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:06:30,878 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:06:30,879 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:06:30,885 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:06:30.875486'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:06:30.875486')
2018-11-18 11:06:30,886 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:06:30,902 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:07:13,982 DEBUG (0.004) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:07:13,984 DEBUG (0.001) SELECT VERSION(); args=None
2018-11-18 11:07:14,003 DEBUG (0.002) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:07:13.968995'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:07:13.968995')
2018-11-18 11:07:14,007 DEBUG (0.002) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:07:14,017 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:07:14,197 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:07:14,199 DEBUG (0.002) SELECT VERSION(); args=None
2018-11-18 11:07:14,202 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:07:14.194615'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:07:14.194615')
2018-11-18 11:07:14,203 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:07:14,209 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:07:14,360 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:07:14,361 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:07:14,363 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:07:14.356030'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:07:14.356030')
2018-11-18 11:07:14,367 DEBUG (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:07:14,391 DEBUG (0.002) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:07:14,494 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:07:14,495 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:07:14,498 DEBUG (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:07:14.485196'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:07:14.485196')
2018-11-18 11:07:14,499 DEBUG (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2018-11-18 11:07:14,503 DEBUG (0.001) SELECT `assets`.`id`, `assets`.`hostname`, `assets`.`cpu_num`, `assets`.`cpu_model`, `assets`.`mem_total`, `assets`.`disk`, `assets`.`public_ip`, `assets`.`private_ip`, `assets`.`remote_ip`, `assets`.`op`, `assets`.`status`, `assets`.`os_system`, `assets`.`service_line`, `assets`.`frame`, `assets`.`remark`, `assets`.`create_time`, `assets`.`update_time` FROM `assets`; args=()
2018-11-18 11:07:21,564 DEBUG (0.000) SELECT @@SQL_AUTO_IS_NULL; args=None
2018-11-18 11:07:21,564 DEBUG (0.000) SELECT VERSION(); args=None
2018-11-18 11:07:21,567 DEBUG (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = '4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck' AND `django_session`.`expire_date` > '2018-11-18 03:07:21.559437'); args=('4jwgceh0ofd8e9l92ee6mtaf8ey6g3ck', '2018-11-18 03:07:21.559437')
